Nombre de Curso,Star,Seccion,Modalidad,Edificio,Salon,Inicio,Final,Dias,Catedratico,Aux,Restricciones,Inicio_Min,Final_Min,Codigo,Nombre_Limpio,Dias_Lista
0040 DEPORTES 2,Clase normal,F,PRESENCIAL,T-3,317,13:10,14:00,"[None, None, 'X', None, None, None, None]",MARIO ENRIQUE RIVERA GONZALEZ,KAREN SUSANA MARTÍNEZ SANTOS,Sin restricciones,790,840,0040,DEPORTES 2,['Miercoles']
0040 DEPORTES 2,Clase normal,G,PRESENCIAL,T-3,317,11:30,12:20,"[None, None, None, None, 'X', None, None]",MARIO ENRIQUE RIVERA GONZALEZ,KAREN SUSANA MARTÍNEZ SANTOS,Sin restricciones,690,740,0040,DEPORTES 2,['Viernes']
0040 DEPORTES 2,Clase normal,I,PRESENCIAL,T-3,317,14:50,15:40,"[None, 'X', None, None, None, None, None]",NOEL JOEL GRAMAJO MONTERROSO,JOSÉ EMANUEL SALAZAR CANO,Sin restricciones,890,940,0040,DEPORTES 2,['Martes']
0040 DEPORTES 2,Clase normal,J,PRESENCIAL,T-3,317,12:20,13:10,"[None, None, None, None, 'X', None, None]",NOEL JOEL GRAMAJO MONTERROSO,KAREN SUSANA MARTÍNEZ SANTOS,Sin restricciones,740,790,0040,DEPORTES 2,['Viernes']
0040 DEPORTES 2,Clase normal,L,PRESENCIAL,T-3,317,09:00,09:50,"[None, None, None, 'X', None, None, None]",NOEL JOEL GRAMAJO MONTERROSO,KAREN SUSANA MARTÍNEZ SANTOS,Sin restricciones,540,590,0040,DEPORTES 2,['Jueves']
0040 DEPORTES 2,Clase normal,N,PRESENCIAL,T-3,317,16:30,17:20,"[None, None, None, 'X', None, None, None]",NOEL JOEL GRAMAJO MONTERROSO,JOSÉ EMANUEL SALAZAR CANO,Sin restricciones,990,1040,0040,DEPORTES 2,['Jueves']
0040 DEPORTES 2,Clase normal,O,PRESENCIAL,T-3,317,14:00,14:50,"[None, None, None, 'X', None, None, None]",MARIO ENRIQUE RIVERA GONZALEZ,JOSÉ EMANUEL SALAZAR CANO,Sin restricciones,840,890,0040,DEPORTES 2,['Jueves']
0040 DEPORTES 2,Clase normal,P,PRESENCIAL,T-3,317,14:50,15:40,"[None, None, 'X', None, None, None, None]",MARIO ENRIQUE RIVERA GONZALEZ,JOSÉ EMANUEL SALAZAR CANO,Sin restricciones,890,940,0040,DEPORTES 2,['Miercoles']
0040 DEPORTES 2,Clase normal,W,PRESENCIAL,T-3,317,15:40,16:30,"[None, None, None, 'X', None, None, None]",NOEL JOEL GRAMAJO MONTERROSO,JOSÉ EMANUEL SALAZAR CANO,Sin restricciones,940,990,0040,DEPORTES 2,['Jueves']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,A,PRESENCIAL,S-11,105-DIB,07:10,08:50,"['X', None, None, None, None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,CARMEN PAOLA CAMBARA CASTRO,Ver Restricciones,430,530,0069,AREA TECNICA COMPLEMENTARIA 1,['Lunes']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,B,PRESENCIAL,S-11,105-DIB,07:10,08:50,"[None, 'X', None, None, None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,CARMEN PAOLA CAMBARA CASTRO,Ver Restricciones,430,530,0069,AREA TECNICA COMPLEMENTARIA 1,['Martes']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,C,PRESENCIAL,S-11,105-DIB,09:00,10:40,"['X', None, None, None, None, None, None]",ANDREA SUSANA LÓPEZ RAMÍREZ,YOLANDA ELIZABETH SILVESTRE SANDOVAL,Ver Restricciones,540,640,0069,AREA TECNICA COMPLEMENTARIA 1,['Lunes']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,E,PRESENCIAL,S-11,105-DIB,10:40,12:20,"[None, 'X', None, None, None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,YOLANDA ELIZABETH SILVESTRE SANDOVAL,Ver Restricciones,640,740,0069,AREA TECNICA COMPLEMENTARIA 1,['Martes']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,F,PRESENCIAL,S-11,105-DIB,10:40,12:20,"[None, None, 'X', None, None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,LESLY MELISSA SIQUE SANTOS,Ver Restricciones,640,740,0069,AREA TECNICA COMPLEMENTARIA 1,['Miercoles']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,G,PRESENCIAL,S-11,105-DIB,07:10,08:50,"[None, None, None, 'X', None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,CARMEN PAOLA CAMBARA CASTRO,Ver Restricciones,430,530,0069,AREA TECNICA COMPLEMENTARIA 1,['Jueves']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,H,PRESENCIAL,S-11,105-DIB,10:40,12:20,"[None, None, None, 'X', None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,LESLY MELISSA SIQUE SANTOS,Ver Restricciones,640,740,0069,AREA TECNICA COMPLEMENTARIA 1,['Jueves']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,I,PRESENCIAL,S-11,105-DIB,09:00,10:40,"[None, 'X', None, None, None, None, None]",ANDREA SUSANA LÓPEZ RAMÍREZ,LESLY MELISSA SIQUE SANTOS,Ver Restricciones,540,640,0069,AREA TECNICA COMPLEMENTARIA 1,['Martes']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,M,PRESENCIAL,S-11,105-DIB,07:10,08:50,"[None, None, 'X', None, None, None, None]",ANDREA SUSANA LÓPEZ RAMÍREZ,CARMEN PAOLA CAMBARA CASTRO,Ver Restricciones,430,530,0069,AREA TECNICA COMPLEMENTARIA 1,['Miercoles']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,N,PRESENCIAL,S-11,106-DIB,17:20,19:00,"[None, 'X', None, None, None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,PABLO RENÉ COYOY BATRES,Ver Restricciones,1040,1140,0069,AREA TECNICA COMPLEMENTARIA 1,['Martes']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,P,PRESENCIAL,S-11,106-DIB,17:20,19:00,"['X', None, None, None, None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,PABLO RENÉ COYOY BATRES,Sin restricciones,1040,1140,0069,AREA TECNICA COMPLEMENTARIA 1,['Lunes']
0069 AREA TECNICA COMPLEMENTARIA 1,Clase normal,Q,PRESENCIAL,S-11,106-DIB,17:20,19:00,"[None, None, 'X', None, None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,PABLO RENÉ COYOY BATRES,Sin restricciones,1040,1140,0069,AREA TECNICA COMPLEMENTARIA 1,['Miercoles']
0071 AREA TECNICA COMPLEMENTARIA 2,Clase normal,A,PRESENCIAL,S-11,105-DIB,09:00,10:40,"[None, None, None, 'X', None, None, None]",ANDREA SUSANA LÓPEZ RAMÍREZ,CARMEN PAOLA CAMBARA CASTRO,Sin restricciones,540,640,0071,AREA TECNICA COMPLEMENTARIA 2,['Jueves']
0071 AREA TECNICA COMPLEMENTARIA 2,Clase normal,M,PRESENCIAL,S-11,105-DIB,10:40,12:20,"[None, None, 'X', None, None, None, None]",JUAN ALBERTO ORTIZ ESTURBAN,YOLANDA ELIZABETH SILVESTRE SANDOVAL,Sin restricciones,640,740,0071,AREA TECNICA COMPLEMENTARIA 2,['Miercoles']
0073 DIBUJO TECNICO MECANICO,Clase normal,N,VIRTUAL,MEET,VIRTUAL,19:00,19:50,"['X', None, None, None, None, None, None]",ESDRAS FELICIANO MIRANDA OROZCO,,Sin restricciones,1140,1190,0073,DIBUJO TECNICO MECANICO,['Lunes']
0073 DIBUJO TECNICO MECANICO,Clase normal,P,VIRTUAL,MEET,VIRTUAL,19:50,20:40,"[None, None, 'X', None, None, None, None]",ESDRAS FELICIANO MIRANDA OROZCO,,Sin restricciones,1190,1240,0073,DIBUJO TECNICO MECANICO,['Miercoles']
0073 DIBUJO TECNICO MECANICO,laboratorio,N,VIRTUAL,MEET,VIRTUAL,19:00,19:50,"[None, 'X', None, None, None, None, None]",ESDRAS FELICIANO MIRANDA OROZCO,FERNANDO TOMÁS SEQUEN CANEL,Sin restricciones,1140,1190,0073,DIBUJO TECNICO MECANICO,['Martes']
0073 DIBUJO TECNICO MECANICO,laboratorio,P,VIRTUAL,MEET,VIRTUAL,19:50,20:40,"[None, None, None, 'X', None, None, None]",ESDRAS FELICIANO MIRANDA OROZCO,FERNANDO TOMÁS SEQUEN CANEL,Sin restricciones,1190,1240,0073,DIBUJO TECNICO MECANICO,['Jueves']
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,Clase normal,A,PRESENCIAL,S-11,106-DIB,09:00,10:40,"[None, None, 'X', None, None, None, None]",JUAN ALBERTO ORTIZ ESTURBAN,YOLANDA ELIZABETH SILVESTRE SANDOVAL,Sin restricciones,540,640,0074,DIBUJO CONSTRUCTIVO PARA INGENIERIA,['Miercoles']
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,Clase normal,B,PRESENCIAL,S-11,106-DIB,10:40,12:20,"['X', None, None, None, None, None, None]",JUAN ALBERTO ORTIZ ESTURBAN,LESLY MELISSA SIQUE SANTOS,Sin restricciones,640,740,0074,DIBUJO CONSTRUCTIVO PARA INGENIERIA,['Lunes']
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,Clase normal,C,PRESENCIAL,S-11,106-DIB,09:00,10:40,"[None, None, None, 'X', None, None, None]",JUAN ALBERTO ORTIZ ESTURBAN,YOLANDA ELIZABETH SILVESTRE SANDOVAL,Sin restricciones,540,640,0074,DIBUJO CONSTRUCTIVO PARA INGENIERIA,['Jueves']
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,Clase normal,D,PRESENCIAL,S-11,106-DIB,10:40,12:20,"[None, 'X', None, None, None, None, None]",JUAN ALBERTO ORTIZ ESTURBAN,LESLY MELISSA SIQUE SANTOS,Sin restricciones,640,740,0074,DIBUJO CONSTRUCTIVO PARA INGENIERIA,['Martes']
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,Clase normal,R,PRESENCIAL,S-11,106-DIB,17:20,19:00,"[None, None, None, 'X', None, None, None]",ALLEN EDUARDO RAMIREZ TOLEDO,PABLO RENÉ COYOY BATRES,Sin restricciones,1040,1140,0074,DIBUJO CONSTRUCTIVO PARA INGENIERIA,['Jueves']
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,laboratorio,X,PRESENCIAL,S-11,106-DIB,13:10,15:40,"['X', None, None, None, None, None, None]",JUAN ALBERTO ORTIZ ESTURBAN,EDGAR RICARDO GODOY SOLORZANO,Sin restricciones,790,940,0074,DIBUJO CONSTRUCTIVO PARA INGENIERIA,['Lunes']
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,laboratorio,Y,PRESENCIAL,S-11,106-DIB,13:10,15:40,"[None, None, 'X', None, None, None, None]",JUAN ALBERTO ORTIZ ESTURBAN,EDGAR RICARDO GODOY SOLORZANO,Sin restricciones,790,940,0074,DIBUJO CONSTRUCTIVO PARA INGENIERIA,['Miercoles']
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,laboratorio,Z,PRESENCIAL,S-11,106-DIB,13:10,15:40,"[None, None, None, 'X', None, None, None]",JUAN ALBERTO ORTIZ ESTURBAN,EDGAR RICARDO GODOY SOLORZANO,Sin restricciones,790,940,0074,DIBUJO CONSTRUCTIVO PARA INGENIERIA,['Jueves']
0075 DIBUJO COMPUTARIZADO,Clase normal,N,VIRTUAL,MEET,VIRTUAL,16:30,18:10,"[None, 'X', None, None, None, None, None]",JENNYFER DIANNE FERNÁNDEZ GONZÁLEZ,,Sin restricciones,990,1090,0075,DIBUJO COMPUTARIZADO,['Martes']
0080 TOPOGRAFIA 1,Clase normal,A,HÍBRIDA,HIBR,VIRTUAL,08:00,08:50,"['X', None, 'X', None, 'X', None, None]",NICOLAS DE JESUS GUZMAN SAENZ,,Sin restricciones,480,530,0080,TOPOGRAFIA 1,"['Lunes', 'Miercoles', 'Viernes']"
0080 TOPOGRAFIA 1,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,"['X', None, 'X', None, 'X', None, None]",BRYAN ALEJANDRO CASTAÑON MARTINEZ,,Sin restricciones,1190,1240,0080,TOPOGRAFIA 1,"['Lunes', 'Miercoles', 'Viernes']"
0080 TOPOGRAFIA 1,dibujo,1+,PRESENCIAL,S-11,104-DIB,07:10,09:40,"[None, 'X', None, None, None, None, None]",MARIO ESTUARDO ARRIOLA AVILA,,Ver Restricciones,430,580,0080,TOPOGRAFIA 1,['Martes']
0080 TOPOGRAFIA 1,dibujo,2-,PRESENCIAL,S-11,104-DIB,07:10,09:40,"[None, None, None, None, None, 'X', None]",NICOLAS DE JESUS GUZMAN SAENZ,,Ver Restricciones,430,580,0080,TOPOGRAFIA 1,['Sabado']
0080 TOPOGRAFIA 1,dibujo,3+,PRESENCIAL,S-11,104-DIB,09:40,12:10,"[None, None, None, None, None, 'X', None]",MARIO ESTUARDO ARRIOLA AVILA,,Ver Restricciones,580,730,0080,TOPOGRAFIA 1,['Sabado']
0080 TOPOGRAFIA 1,practica,4,PRESENCIAL,T-3,214,07:10,08:50,"[None, 'X', None, None, None, None, None]",PEDRO ROBERTO MARTINEZ FUENTES,,Sin restricciones,430,530,0080,TOPOGRAFIA 1,['Martes']
0080 TOPOGRAFIA 1,practica,5,PRESENCIAL,T-3,211,07:10,08:50,"[None, None, None, None, None, 'X', None]",JORGE ALEJANDRO AREVALO VALDEZ,,Sin restricciones,430,530,0080,TOPOGRAFIA 1,['Sabado']
0080 TOPOGRAFIA 1,practica,6+,PRESENCIAL,T-3,211,13:00,14:40,"[None, None, None, None, None, 'X', None]",FERNANDO AMILCAR BOITON VELASQUEZ,,Ver Restricciones,780,880,0080,TOPOGRAFIA 1,['Sabado']
0080 TOPOGRAFIA 1,practica,6-,PRESENCIAL,T-3,212,13:00,14:40,"[None, None, None, None, None, 'X', None]",LUIS MARTINOLY GODINEZ OROZCO,,Ver Restricciones,780,880,0080,TOPOGRAFIA 1,['Sabado']
0080 TOPOGRAFIA 1,laboratorio,_A,VIRTUAL,MEET,VIRTUAL,07:00,09:00,"[None, None, None, 'X', None, None, None]",EDGAR RICARDO GODOY SOLORZANO,,Sin restricciones,420,540,0080,TOPOGRAFIA 1,['Jueves']
0080 TOPOGRAFIA 1,laboratorio,_B,VIRTUAL,MEET,VIRTUAL,16:00,18:00,"[None, None, 'X', None, None, None, None]",JORGE MIGUEL MALDONADO ACEVEDO,,Sin restricciones,960,1080,0080,TOPOGRAFIA 1,['Miercoles']
0080 TOPOGRAFIA 1,laboratorio,_C,VIRTUAL,MEET,VIRTUAL,13:00,18:00,"[None, None, None, None, None, 'X', None]",EDGAR RICARDO GODOY SOLORZANO,,Sin restricciones,780,1080,0080,TOPOGRAFIA 1,['Sabado']
0082 TOPOGRAFIA 2,Clase normal,A,HÍBRIDA,HIBR,VIRTUAL,07:10,08:00,"['X', None, 'X', None, 'X', None, None]",NICOLAS DE JESUS GUZMAN SAENZ,,Sin restricciones,430,480,0082,TOPOGRAFIA 2,"['Lunes', 'Miercoles', 'Viernes']"
0082 TOPOGRAFIA 2,Clase normal,N+,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,"['X', None, 'X', None, 'X', None, None]",BRYAN ALEJANDRO CASTAÑON MARTINEZ,,Ver Restricciones,1140,1190,0082,TOPOGRAFIA 2,"['Lunes', 'Miercoles', 'Viernes']"
0082 TOPOGRAFIA 2,Clase normal,N-,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,"['X', None, 'X', None, 'X', None, None]",FERNANDO AMILCAR BOITON VELASQUEZ,,Ver Restricciones,1140,1190,0082,TOPOGRAFIA 2,"['Lunes', 'Miercoles', 'Viernes']"
0082 TOPOGRAFIA 2,dibujo,1,PRESENCIAL,S-11,104-DIB,07:10,09:40,"[None, None, None, 'X', None, None, None]",MARIO ESTUARDO ARRIOLA AVILA,,Sin restricciones,430,580,0082,TOPOGRAFIA 2,['Jueves']
0082 TOPOGRAFIA 2,dibujo,2,PRESENCIAL,S-11,105-DIB,07:10,09:40,"[None, None, None, None, None, 'X', None]",MARIO ESTUARDO ARRIOLA AVILA,,Sin restricciones,430,580,0082,TOPOGRAFIA 2,['Sabado']
0082 TOPOGRAFIA 2,dibujo,3,PRESENCIAL,S-11,105-DIB,09:40,12:10,"[None, None, None, None, None, 'X', None]",MARIO ESTUARDO ARRIOLA AVILA,,Sin restricciones,580,730,0082,TOPOGRAFIA 2,['Sabado']
0082 TOPOGRAFIA 2,practica,4+,PRESENCIAL,T-3,211,07:10,08:50,"[None, None, None, 'X', None, None, None]",PEDRO ROBERTO MARTINEZ FUENTES,,Ver Restricciones,430,530,0082,TOPOGRAFIA 2,['Jueves']
0082 TOPOGRAFIA 2,practica,4-,PRESENCIAL,T-3,213,07:10,08:50,"[None, None, None, 'X', None, None, None]",ESTUARDO AUGUSTO GARRIDO CHINCHILLA,,Ver Restricciones,430,530,0082,TOPOGRAFIA 2,['Jueves']
0082 TOPOGRAFIA 2,laboratorio,_A,VIRTUAL,MEET,VIRTUAL,16:00,18:00,"['X', None, None, None, None, None, None]",JONATHAN ALEXANDER AJBAL CHEGUEN,,Sin restricciones,960,1080,0082,TOPOGRAFIA 2,['Lunes']
0082 TOPOGRAFIA 2,laboratorio,_B,VIRTUAL,MEET,VIRTUAL,16:00,18:00,"[None, None, None, 'X', None, None, None]",JORGE MIGUEL MALDONADO ACEVEDO,,Sin restricciones,960,1080,0082,TOPOGRAFIA 2,['Jueves']
0082 TOPOGRAFIA 2,laboratorio,_C,VIRTUAL,MEET,VIRTUAL,13:00,18:00,"[None, None, None, None, None, 'X', None]",EDGAR RICARDO GODOY SOLORZANO,,Sin restricciones,780,1080,0082,TOPOGRAFIA 2,['Sabado']
0084 TOPOGRAFIA 3,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,"['X', None, 'X', None, 'X', None, None]",JORGE ALEJANDRO AREVALO VALDEZ,,Sin restricciones,1040,1090,0084,TOPOGRAFIA 3,"['Lunes', 'Miercoles', 'Viernes']"
0084 TOPOGRAFIA 3,practica,1,PRESENCIAL,T-3,IND 01,11:20,13:00,"[None, None, None, None, None, 'X', None]",NICOLAS DE JESUS GUZMAN SAENZ,,Sin restricciones,680,780,0084,TOPOGRAFIA 3,['Sabado']
0084 TOPOGRAFIA 3,laboratorio,_A,VIRTUAL,MEET,VIRTUAL,07:00,12:00,"[None, None, None, None, None, 'X', None]",FERNANDO AMILCAR BOITON VELASQUEZ,,Sin restricciones,420,720,0084,TOPOGRAFIA 3,['Sabado']
0090 PROGRAMACION DE COMPUTADORAS 1,Clase normal,A,VIRTUAL,MEET,VIRTUAL,09:50,10:40,"[None, 'X', 'X', None, None, None, None]",HERMAN IGOR VELIZ LINARES,,Sin restricciones,590,640,0090,PROGRAMACION DE COMPUTADORAS 1,"['Martes', 'Miercoles']"
0090 PROGRAMACION DE COMPUTADORAS 1,Clase normal,N,VIRTUAL,MEET,VIRTUAL,13:10,14:00,"['X', None, None, None, 'X', None, None]",WILLIAM ESTUARDO ESCOBAR ARGUETA,,Sin restricciones,790,840,0090,PROGRAMACION DE COMPUTADORAS 1,"['Lunes', 'Viernes']"
0090 PROGRAMACION DE COMPUTADORAS 1,Clase normal,P,VIRTUAL,MEET,VIRTUAL,17:20,18:10,"['X', None, 'X', None, None, None, None]",JURGEN ANDONI RAMIREZ RAMÍREZ,,Sin restricciones,1040,1090,0090,PROGRAMACION DE COMPUTADORAS 1,"['Lunes', 'Miercoles']"
0090 PROGRAMACION DE COMPUTADORAS 1,practica,A,VIRTUAL,MEET,VIRTUAL,08:50,10:30,"[None, None, None, None, None, 'X', None]",CARLOS EDUARDO SOTO MARROQUIN,,Sin restricciones,530,630,0090,PROGRAMACION DE COMPUTADORAS 1,['Sabado']
0090 PROGRAMACION DE COMPUTADORAS 1,practica,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, 'X', None, None, None, None, None]",ALBERTO GABRIEL REYES NING,,Sin restricciones,1140,1240,0090,PROGRAMACION DE COMPUTADORAS 1,['Martes']
0090 PROGRAMACION DE COMPUTADORAS 1,practica,P,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, 'X', None, None, None, None, None]",DEIVID ALEXANDER LUX REVOLORIO,,Sin restricciones,1140,1240,0090,PROGRAMACION DE COMPUTADORAS 1,['Martes']
0092 PROGRAMACION DE COMPUTADORAS 2,Clase normal,N,VIRTUAL,MEET,VIRTUAL,16:30,17:20,"['X', None, 'X', None, None, None, None]",HERMAN IGOR VELIZ LINARES,,Sin restricciones,990,1040,0092,PROGRAMACION DE COMPUTADORAS 2,"['Lunes', 'Miercoles']"
0092 PROGRAMACION DE COMPUTADORAS 2,Clase normal,P,VIRTUAL,MEET,VIRTUAL,18:10,19:00,"[None, 'X', None, 'X', None, None, None]",HERMAN IGOR VELIZ LINARES,,Sin restricciones,1090,1140,0092,PROGRAMACION DE COMPUTADORAS 2,"['Martes', 'Jueves']"
0092 PROGRAMACION DE COMPUTADORAS 2,Clase normal,Q,VIRTUAL,MEET,VIRTUAL,17:20,18:10,"['X', None, 'X', None, None, None, None]",JOSE ANIBAL SILVA DE LOS ANGELES,,Sin restricciones,1040,1090,0092,PROGRAMACION DE COMPUTADORAS 2,"['Lunes', 'Miercoles']"
0092 PROGRAMACION DE COMPUTADORAS 2,Clase normal,R,VIRTUAL,MEET,VIRTUAL,13:10,14:00,"[None, None, 'X', None, None, None, None]",WILLIAM ESTUARDO ESCOBAR ARGUETA,,Sin restricciones,790,840,0092,PROGRAMACION DE COMPUTADORAS 2,['Miercoles']
0092 PROGRAMACION DE COMPUTADORAS 2,Clase normal,R,VIRTUAL,MEET,VIRTUAL,12:20,13:10,"[None, None, None, None, 'X', None, None]",WILLIAM ESTUARDO ESCOBAR ARGUETA,,Sin restricciones,740,790,0092,PROGRAMACION DE COMPUTADORAS 2,['Viernes']
0092 PROGRAMACION DE COMPUTADORAS 2,practica,N,VIRTUAL,MEET,VIRTUAL,17:20,19:00,"[None, None, None, None, None, 'X', None]",UZZI LIBNI AARON PINEDA SOLORZANO,,Sin restricciones,1040,1140,0092,PROGRAMACION DE COMPUTADORAS 2,['Sabado']
0092 PROGRAMACION DE COMPUTADORAS 2,practica,P,VIRTUAL,MEET,VIRTUAL,15:40,17:20,"[None, None, None, None, 'X', None, None]",ANDY EZEQUIEL SANIC TIUL,,Sin restricciones,940,1040,0092,PROGRAMACION DE COMPUTADORAS 2,['Viernes']
0092 PROGRAMACION DE COMPUTADORAS 2,practica,Q,VIRTUAL,MEET,VIRTUAL,17:20,19:00,"[None, None, None, None, 'X', None, None]",SERGIO MYNOR DAVID FELIPE ZAPETA,,Sin restricciones,1040,1140,0092,PROGRAMACION DE COMPUTADORAS 2,['Viernes']
0092 PROGRAMACION DE COMPUTADORAS 2,practica,R,VIRTUAL,MEET,VIRTUAL,14:50,16:30,"['X', None, None, None, None, None, None]",RANDALL CHRISS RAMOS SAUCEDO,,Sin restricciones,890,990,0092,PROGRAMACION DE COMPUTADORAS 2,['Lunes']
0101 AREA MATEMATICA BASICA 1,Clase normal,A,PRESENCIAL,S-12,402,07:10,08:50,"['X', 'X', 'X', None, 'X', None, None]",SHARONN PRYSCILA PU MORALES,ALEXANDER ABIMAEL SANAN FRANCO,Sin restricciones,430,530,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,B,PRESENCIAL,T-3,404,07:10,08:50,"['X', 'X', 'X', None, 'X', None, None]",MARIO ENRIQUE RIVERA GONZALEZ,CARLOS ALEXANDER ROSALES CORDÓN,Sin restricciones,430,530,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,C,PRESENCIAL,S-12,301,07:10,08:50,"['X', 'X', 'X', None, 'X', None, None]",FABIOLA BEATRIZ RAMIREZ PINTO,MARIANO ARTURO ESTRADA ESTRADA,Sin restricciones,430,530,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,F,PRESENCIAL,S-12,402,09:00,10:40,"['X', 'X', 'X', None, 'X', None, None]",MARIO RENE DE LEON GARCIA,LINDA ESMERALDA NOHEMI MORALES DONIS,Sin restricciones,540,640,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,G,PRESENCIAL,S-12,405,09:00,10:40,"['X', 'X', 'X', None, 'X', None, None]",ERICKA JOHANA CANO DIAZ,ALEX JOSUÉ TRUJILLO ROMERO,Sin restricciones,540,640,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,J,PRESENCIAL,S-12,407,09:00,10:40,"['X', 'X', 'X', None, 'X', None, None]",GUSTAVO ADOLFO SANTOS OROZCO,FÁTIMA LOURDES LÓPEZ LÓPEZ,Sin restricciones,540,640,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,K,PRESENCIAL,S-12,305,09:00,10:40,"['X', 'X', 'X', None, 'X', None, None]",ERICK GEOVANI AGUSTIN MARROQUIN,JOSHUA ISSAÍ BARRIOS PACAY,Sin restricciones,540,640,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,N,PRESENCIAL,T-3,110,14:50,16:30,"['X', 'X', 'X', None, 'X', None, None]",MARIO RENE DE LEON GARCIA,CARLOS ALEXANDER ROSALES CORDÓN,Sin restricciones,890,990,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,P,PRESENCIAL,T-7,101,14:50,16:30,"['X', 'X', 'X', None, 'X', None, None]",CESAR LEONEL OVALLE RODRIGUEZ,GERMAN OMAR CHIGUICHÓN SIBRIAN,Sin restricciones,890,990,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0101 AREA MATEMATICA BASICA 1,Clase normal,U,PRESENCIAL,T-3,310,18:10,19:50,"['X', 'X', 'X', None, 'X', None, None]",CESAR LEONEL OVALLE RODRIGUEZ,ELSA JULISSA GARCÍA LÉMUS,Sin restricciones,1090,1190,0101,AREA MATEMATICA BASICA 1,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0103 AREA MATEMATICA BASICA 2,Clase normal,A,PRESENCIAL,T-3,109,07:10,08:50,"['X', 'X', 'X', None, 'X', None, None]",GLENDA PATRICIA GARCIA SORIA,JOSHUA ISSAÍ BARRIOS PACAY,Sin restricciones,430,530,0103,AREA MATEMATICA BASICA 2,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
0103 AREA MATEMATICA BASICA 2,Clase normal,C,PRESENCIAL,T-3,401,07:10,08:50,"['X', 'X', 'X', None, 'X', None, None]",JOSE MARIA SAQUIMUX CANASTUJ,EDGARD ABRAHAM GARCÍA CUTZ,Sin restricciones,430,530,0103,AREA MATEMATICA BASICA 2,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
